STATE,YEAR,RAPE,K&A,DD,AoW,AoM,DV,WT,STATE_POPULATION,TOTAL_CRIME,CRIME_RATE
BIHAR,2001-01-01,74,43,72,47,2,130,7,87347543,374,0.428174608
BIHAR,2002-01-01,87,62,77,52,0,131,3,88893595,413,0.464600402
BIHAR,2003-01-01,82,56,76,57,1,157,3,90467012,432,0.477522127
BIHAR,2004-01-01,116,83,86,59,1,223,3,92068278,571,0.620191897
BIHAR,2005-01-01,96,77,84,38,1,131,6,93697886,434,0.463190813
BIHAR,2006-01-01,103,90,99,44,4,141,4,95356339,485,0.50861852
BIHAR,2007-01-01,130,105,98,71,1,136,5,97044146,545,0.561600078
BIHAR,2008-01-01,108,149,101,83,2,166,2,98761827,611,0.618660082
BIHAR,2009-01-01,77,166,108,60,1,211,3,100509912,626,0.622824145
BIHAR,2010-01-01,66,214,105,44,1,189,1,102288937,621,0.607103777
BIHAR,2011-01-01,78,254,118,0,1,217,2,104099452,670,0.6436153
BIHAR,2012-01-01,77,316,106,10,3,307,3,105556844,822,0.778727337
BIHAR,2013-01-01,94,368,98,28,4,378,5,107034640,976,0.911854331
BIHAR,2014-01-01,94,395,184,48,23,389,3,108533125,1134,1.0448423
BIHAR,2015-01-01,87,430,96,16,6,316,2,110052588,954,0.866858306
BIHAR,2016-01-01,84,458,82,27,10,316,4,111593325,982,0.879980949
BIHAR,2017-01-01,50,515,90,16,0,315,2,113155631,989,0.874017485
BIHAR,2018-01-01,54,663,92,22,2,212,4,114739810,1049,0.914242406
BIHAR,2019-01-01,61,752,93,26,1,200,3,116346167,1136,0.976396584
BIHAR,2001-01-02,74,43,72,47,2,130,7,87476381,374,0.427543979
BIHAR,2002-01-02,87,62,77,52,0,131,3,89024713,413,0.463916126
BIHAR,2003-01-02,82,56,76,57,1,157,3,90600451,432,0.476818818
BIHAR,2004-01-02,116,83,86,59,1,223,3,92204079,571,0.619278459
BIHAR,2005-01-02,96,77,84,38,1,131,6,93836090,434,0.462508615
BIHAR,2006-01-02,103,90,99,44,4,141,4,95496990,485,0.50786941
BIHAR,2007-01-02,130,105,98,71,1,136,5,97187286,545,0.560772939
BIHAR,2008-01-02,108,149,101,83,2,166,2,98907501,611,0.617748901
BIHAR,2009-01-02,77,166,108,60,1,211,3,100658164,626,0.621906833
BIHAR,2010-01-02,66,214,105,44,1,189,1,102439813,621,0.606209619
BIHAR,2011-01-02,78,254,118,0,1,217,2,104252999,670,0.642667363
BIHAR,2012-01-02,77,316,106,10,3,307,3,105680029,822,0.77781962
BIHAR,2013-01-02,94,368,98,28,4,378,5,107159549,976,0.910791441
BIHAR,2014-01-02,94,395,184,48,23,389,3,108659783,1134,1.043624392
BIHAR,2015-01-02,87,430,96,16,6,316,2,110181019,954,0.865847864
BIHAR,2016-01-02,84,458,82,27,10,316,4,111723554,982,0.878955211
BIHAR,2017-01-02,50,515,90,16,0,315,2,113287684,989,0.872998692
BIHAR,2018-01-02,54,663,92,22,2,212,4,114873711,1049,0.913176732
BIHAR,2019-01-02,61,752,93,26,1,200,3,116481943,1136,0.975258457
BIHAR,2001-01-03,74,43,72,47,2,130,7,87605408,374,0.426914284
BIHAR,2002-01-03,87,62,77,52,0,131,3,89156025,413,0.463232855
BIHAR,2003-01-03,82,56,76,57,1,157,3,90734087,432,0.476116545
BIHAR,2004-01-03,116,83,86,59,1,223,3,92340080,571,0.618366369
BIHAR,2005-01-03,96,77,84,38,1,131,6,93974499,434,0.461827416
BIHAR,2006-01-03,103,90,99,44,4,141,4,95637848,485,0.507121407
BIHAR,2007-01-03,130,105,98,71,1,136,5,97330637,545,0.559947019
BIHAR,2008-01-03,108,149,101,83,2,166,2,99053389,611,0.616839066
BIHAR,2009-01-03,77,166,108,60,1,211,3,100806635,626,0.62099087
BIHAR,2010-01-03,66,214,105,44,1,189,1,102590912,621,0.605316775
BIHAR,2011-01-03,78,254,118,0,1,217,2,104406772,670,0.641720826
BIHAR,2012-01-03,77,316,106,10,3,307,3,105803357,822,0.776912967
BIHAR,2013-01-03,94,368,98,28,4,378,5,107284605,976,0.909729779
BIHAR,2014-01-03,94,395,184,48,23,389,3,108786589,1134,1.042407902
BIHAR,2015-01-03,87,430,96,16,6,316,2,110309601,954,0.864838592
BIHAR,2016-01-03,84,458,82,27,10,316,4,111853936,982,0.877930661
BIHAR,2017-01-03,50,515,90,16,0,315,2,113419890,989,0.871981096
BIHAR,2018-01-03,54,663,92,22,2,212,4,115007769,1049,0.912112294
BIHAR,2019-01-03,61,752,93,26,1,200,3,116617877,1136,0.974121661
BIHAR,2001-01-04,74,43,72,47,2,130,7,87734626,374,0.426285512
BIHAR,2002-01-04,87,62,77,52,0,131,3,89287530,413,0.462550594
BIHAR,2003-01-04,82,56,76,57,1,157,3,90867919,432,0.475415311
BIHAR,2004-01-04,116,83,86,59,1,223,3,92476281,571,0.617455626
BIHAR,2005-01-04,96,77,84,38,1,131,6,94113111,434,0.461147225
BIHAR,2006-01-04,103,90,99,44,4,141,4,95778913,485,0.506374509
BIHAR,2007-01-04,130,105,98,71,1,136,5,97474200,545,0.559122311
BIHAR,2008-01-04,108,149,101,83,2,166,2,99199493,611,0.615930567
BIHAR,2009-01-04,77,166,108,60,1,211,3,100955325,626,0.620076257
BIHAR,2010-01-04,66,214,105,44,1,189,1,102742234,621,0.604425245
BIHAR,2011-01-04,78,254,118,0,1,217,2,104560772,670,0.640775682
BIHAR,2012-01-04,77,316,106,10,3,307,3,105926830,822,0.776007363
BIHAR,2013-01-04,94,368,98,28,4,378,5,107409806,976,0.908669363
BIHAR,2014-01-04,94,395,184,48,23,389,3,108913543,1134,1.041192829
BIHAR,2015-01-04,87,430,96,16,6,316,2,110438332,954,0.863830504
BIHAR,2016-01-04,84,458,82,27,10,316,4,111984469,982,0.876907315
BIHAR,2017-01-04,50,515,90,16,0,315,2,113552251,989,0.87096468
BIHAR,2018-01-04,54,663,92,22,2,212,4,115141983,1049,0.9110491
BIHAR,2019-01-04,61,752,93,26,1,200,3,116753970,1136,0.972986186
BIHAR,2001-01-05,74,43,72,47,2,130,7,87864035,374,0.425657665
BIHAR,2002-01-05,87,62,77,52,0,131,3,89419229,413,0.461869337
BIHAR,2003-01-05,82,56,76,57,1,157,3,91001949,432,0.474715107
BIHAR,2004-01-05,116,83,86,59,1,223,3,92612684,571,0.616546217
BIHAR,2005-01-05,96,77,84,38,1,131,6,94251928,434,0.460468034
BIHAR,2006-01-05,103,90,99,44,4,141,4,95920187,485,0.505628706
BIHAR,2007-01-05,130,105,98,71,1,136,5,97617974,545,0.558298823
BIHAR,2008-01-05,108,149,101,83,2,166,2,99345812,611,0.615023409
BIHAR,2009-01-05,77,166,108,60,1,211,3,101104234,626,0.619162992
BIHAR,2010-01-05,66,214,105,44,1,189,1,102893778,621,0.603535036
BIHAR,2011-01-05,78,254,118,0,1,217,2,104714999,670,0.639831931
BIHAR,2012-01-05,77,316,106,10,3,307,3,106050447,822,0.775102815
BIHAR,2013-01-05,94,368,98,28,4,378,5,107535153,976,0.907610184
BIHAR,2014-01-05,94,395,184,48,23,389,3,109040645,1134,1.039979175
BIHAR,2015-01-05,87,430,96,16,6,316,2,110567213,954,0.862823593
BIHAR,2016-01-05,84,458,82,27,10,316,4,112115155,982,0.875885156
BIHAR,2017-01-05,50,515,90,16,0,315,2,113684767,989,0.869949445
BIHAR,2018-01-05,54,663,92,22,2,212,4,115276354,1049,0.909987143
BIHAR,2019-01-05,61,752,93,26,1,200,3,116890222,1136,0.971852034
BIHAR,2001-01-06,74,43,72,47,2,130,7,87993634,374,0.425030747
BIHAR,2002-01-06,87,62,77,52,0,131,3,89551122,413,0.461189085
BIHAR,2003-01-06,82,56,76,57,1,157,3,91136177,432,0.474015933
BIHAR,2004-01-06,116,83,86,59,1,223,3,92749288,571,0.615638149
BIHAR,2005-01-06,96,77,84,38,1,131,6,94390949,434,0.459789847
BIHAR,2006-01-06,103,90,99,44,4,141,4,96061670,485,0.504883998
BIHAR,2007-01-06,130,105,98,71,1,136,5,97761961,545,0.557476542
BIHAR,2008-01-06,108,149,101,83,2,166,2,99492347,611,0.614117586
BIHAR,2009-01-06,77,166,108,60,1,211,3,101253363,626,0.61825107
BIHAR,2010-01-06,66,214,105,44,1,189,1,103045547,621,0.602646129
BIHAR,2011-01-06,78,254,118,0,1,217,2,104869454,670,0.638889566
BIHAR,2012-01-06,77,316,106,10,3,307,3,106174207,822,0.774199331
BIHAR,2013-01-06,94,368,98,28,4,378,5,107660647,976,0.906552234
BIHAR,2014-01-06,94,395,184,48,23,389,3,109167896,1134,1.038766928
BIHAR,2015-01-06,87,430,96,16,6,316,2,110696245,954,0.861817851
BIHAR,2016-01-06,84,458,82,27,10,316,4,112245994,982,0.874864184
BIHAR,2017-01-06,50,515,90,16,0,315,2,113817437,989,0.868935399
BIHAR,2018-01-06,54,663,92,22,2,212,4,115410881,1049,0.90892643
BIHAR,2019-01-06,61,752,93,26,1,200,3,117026633,1136,0.970719204
BIHAR,2001-01-07,74,43,72,47,2,130,7,88123425,374,0.424404748
BIHAR,2002-01-07,87,62,77,52,0,131,3,89683210,413,0.460509832
BIHAR,2003-01-07,82,56,76,57,1,157,3,91270603,432,0.473317789
BIHAR,2004-01-07,116,83,86,59,1,223,3,92886093,571,0.614731422
BIHAR,2005-01-07,96,77,84,38,1,131,6,94530176,434,0.459112654
BIHAR,2006-01-07,103,90,99,44,4,141,4,96203361,485,0.504140391
BIHAR,2007-01-07,130,105,98,71,1,136,5,97906160,545,0.556655475
BIHAR,2008-01-07,108,149,101,83,2,166,2,99639099,611,0.613213092
BIHAR,2009-01-07,77,166,108,60,1,211,3,101402711,626,0.617340497
BIHAR,2010-01-07,66,214,105,44,1,189,1,103197539,621,0.601758536
BIHAR,2011-01-07,78,254,118,0,1,217,2,105024136,670,0.637948595
BIHAR,2012-01-07,77,316,106,10,3,307,3,106298113,822,0.773296888
BIHAR,2013-01-07,94,368,98,28,4,378,5,107786286,976,0.905495528
BIHAR,2014-01-07,94,395,184,48,23,389,3,109295295,1134,1.0375561
BIHAR,2015-01-07,87,430,96,16,6,316,2,110825428,954,0.860813278
BIHAR,2016-01-07,84,458,82,27,10,316,4,112376985,982,0.873844409
BIHAR,2017-01-07,50,515,90,16,0,315,2,113950262,989,0.867922533
BIHAR,2018-01-07,54,663,92,22,2,212,4,115545566,1049,0.907866945
BIHAR,2019-01-07,61,752,93,26,1,200,3,117163203,1136,0.969587696
BIHAR,2001-01-08,74,43,72,47,2,130,7,88253407,374,0.423779673
BIHAR,2002-01-08,87,62,77,52,0,131,3,89815493,413,0.459831579
BIHAR,2003-01-08,82,56,76,57,1,157,3,91405227,432,0.472620674
BIHAR,2004-01-08,116,83,86,59,1,223,3,93023100,571,0.613826028
BIHAR,2005-01-08,96,77,84,38,1,131,6,94669608,434,0.45843646
BIHAR,2006-01-08,103,90,99,44,4,141,4,96345261,485,0.503397879
BIHAR,2007-01-08,130,105,98,71,1,136,5,98050571,545,0.555835621
BIHAR,2008-01-08,108,149,101,83,2,166,2,99786066,611,0.612309939
BIHAR,2009-01-08,77,166,108,60,1,211,3,101552280,626,0.616431261
BIHAR,2010-01-08,66,214,105,44,1,189,1,103349755,621,0.600872252
BIHAR,2011-01-08,78,254,118,0,1,217,2,105179047,670,0.637009004
BIHAR,2012-01-08,77,316,106,10,3,307,3,106422163,822,0.772395502
BIHAR,2013-01-08,94,368,98,28,4,378,5,107912073,976,0.904440044
BIHAR,2014-01-08,94,395,184,48,23,389,3,109422842,1134,1.036346689
BIHAR,2015-01-08,87,430,96,16,6,316,2,110954761,954,0.859809882
BIHAR,2016-01-08,84,458,82,27,10,316,4,112508129,982,0.87282582
BIHAR,2017-01-08,50,515,90,16,0,315,2,114083242,989,0.866910847
BIHAR,2018-01-08,54,663,92,22,2,212,4,115680407,1049,0.906808704
BIHAR,2019-01-08,61,752,93,26,1,200,3,117299933,1136,0.968457501
BIHAR,2001-01-09,74,43,72,47,2,130,7,88383581,374,0.423155518
BIHAR,2002-01-09,87,62,77,52,0,131,3,89947971,413,0.459154326
BIHAR,2003-01-09,82,56,76,57,1,157,3,91540050,432,0.471924584
BIHAR,2004-01-09,116,83,86,59,1,223,3,93160309,571,0.612921969
BIHAR,2005-01-09,96,77,84,38,1,131,6,94809246,434,0.457761261
BIHAR,2006-01-09,103,90,99,44,4,141,4,96487370,485,0.502656462
BIHAR,2007-01-09,130,105,98,71,1,136,5,98195196,545,0.555016968
BIHAR,2008-01-09,108,149,101,83,2,166,2,99933251,611,0.611408109
BIHAR,2009-01-09,77,166,108,60,1,211,3,101702070,626,0.615523362
BIHAR,2010-01-09,66,214,105,44,1,189,1,103502196,621,0.59998727
BIHAR,2011-01-09,78,254,118,0,1,217,2,105334186,670,0.6360708
BIHAR,2012-01-09,77,316,106,10,3,307,3,106546357,822,0.771495172
BIHAR,2013-01-09,94,368,98,28,4,378,5,108038006,976,0.903385796
BIHAR,2014-01-09,94,395,184,48,23,389,3,109550539,1134,1.035138677
BIHAR,2015-01-09,87,430,96,16,6,316,2,111084245,954,0.858807655
BIHAR,2016-01-09,84,458,82,27,10,316,4,112639426,982,0.87180842
BIHAR,2017-01-09,50,515,90,16,0,315,2,114216377,989,0.865900343
BIHAR,2018-01-09,54,663,92,22,2,212,4,115815406,1049,0.905751692
BIHAR,2019-01-09,61,752,93,26,1,200,3,117436822,1136,0.967328629
BIHAR,2001-01-10,74,43,72,47,2,130,7,88513947,374,0.422532282
BIHAR,2002-01-10,87,62,77,52,0,131,3,90080644,413,0.458478072
BIHAR,2003-01-10,82,56,76,57,1,157,3,91675072,432,0.471229518
BIHAR,2004-01-10,116,83,86,59,1,223,3,93297720,571,0.612019243
BIHAR,2005-01-10,96,77,84,38,1,131,6,94949089,434,0.457087061
BIHAR,2006-01-10,103,90,99,44,4,141,4,96629689,485,0.501916135
BIHAR,2007-01-10,130,105,98,71,1,136,5,98340034,545,0.554199524
BIHAR,2008-01-10,108,149,101,83,2,166,2,100080652,611,0.610507613
BIHAR,2009-01-10,77,166,108,60,1,211,3,101852080,626,0.614616805
BIHAR,2010-01-10,66,214,105,44,1,189,1,103654862,621,0.599103591
BIHAR,2011-01-10,78,254,118,0,1,217,2,105489554,670,0.635133977
BIHAR,2012-01-10,77,316,106,10,3,307,3,106670697,822,0.770595884
BIHAR,2013-01-10,94,368,98,28,4,378,5,108164087,976,0.902332768
BIHAR,2014-01-10,94,395,184,48,23,389,3,109678384,1134,1.033932083
BIHAR,2015-01-10,87,430,96,16,6,316,2,111213881,954,0.85780659
BIHAR,2016-01-10,84,458,82,27,10,316,4,112770876,982,0.870792207
BIHAR,2017-01-10,50,515,90,16,0,315,2,114349668,989,0.864891011
BIHAR,2018-01-10,54,663,92,22,2,212,4,115950563,1049,0.904695909
BIHAR,2019-01-10,61,752,93,26,1,200,3,117573871,1136,0.96620107
BIHAR,2001-01-11,74,43,72,47,2,130,7,88644505,374,0.421909965
BIHAR,2002-01-11,87,62,77,52,0,131,3,90213513,413,0.457802813
BIHAR,2003-01-11,82,56,76,57,1,157,3,91810292,432,0.470535482
BIHAR,2004-01-11,116,83,86,59,1,223,3,93435334,571,0.611117845
BIHAR,2005-01-11,96,77,84,38,1,131,6,95089139,434,0.45641385
BIHAR,2006-01-11,103,90,99,44,4,141,4,96772217,485,0.501176903
BIHAR,2007-01-11,130,105,98,71,1,136,5,98485086,545,0.553383281
BIHAR,2008-01-11,108,149,101,83,2,166,2,100228271,611,0.609608441
BIHAR,2009-01-11,77,166,108,60,1,211,3,102002312,626,0.613711579
BIHAR,2010-01-11,66,214,105,44,1,189,1,103807753,621,0.598221214
BIHAR,2011-01-11,78,254,118,0,1,217,2,105645151,670,0.634198535
BIHAR,2012-01-11,77,316,106,10,3,307,3,106795182,822,0.769697644
BIHAR,2013-01-11,94,368,98,28,4,378,5,108290314,976,0.901280977
BIHAR,2014-01-11,94,395,184,48,23,389,3,109806379,1134,1.032726887
BIHAR,2015-01-11,87,430,96,16,6,316,2,111343667,954,0.856806701
BIHAR,2016-01-11,84,458,82,27,10,316,4,112902479,982,0.869777182
BIHAR,2017-01-11,50,515,90,16,0,315,2,114483114,989,0.86388286
BIHAR,2018-01-11,54,663,92,22,2,212,4,116085877,1049,0.903641362
BIHAR,2019-01-11,61,752,93,26,1,200,3,117711079,1136,0.965074834
BIHAR,2001-01-12,74,43,72,47,2,130,7,88775255,374,0.421288567
BIHAR,2002-01-12,87,62,77,52,0,131,3,90346578,413,0.457128548
BIHAR,2003-01-12,82,56,76,57,1,157,3,91945713,432,0.46984246
BIHAR,2004-01-12,116,83,86,59,1,223,3,93573152,571,0.610217768
BIHAR,2005-01-12,96,77,84,38,1,131,6,95229396,434,0.455741628
BIHAR,2006-01-12,103,90,99,44,4,141,4,96914957,485,0.500438751
BIHAR,2007-01-12,130,105,98,71,1,136,5,98630351,545,0.552568245
BIHAR,2008-01-12,108,149,101,83,2,166,2,100376108,611,0.608710591
BIHAR,2009-01-12,77,166,108,60,1,211,3,102152766,626,0.612807685
BIHAR,2010-01-12,66,214,105,44,1,189,1,103960869,621,0.59734014
BIHAR,2011-01-12,78,254,118,0,1,217,2,105800977,670,0.633264474
BIHAR,2012-01-12,77,316,106,10,3,307,3,106919812,822,0.768800454
BIHAR,2013-01-12,94,368,98,28,4,378,5,108416689,976,0.900230406
BIHAR,2014-01-12,94,395,184,48,23,389,3,109934523,1134,1.0315231
BIHAR,2015-01-12,87,430,96,16,6,316,2,111473605,954,0.855807974
BIHAR,2016-01-12,84,458,82,27,10,316,4,113034237,982,0.868763329
BIHAR,2017-01-12,50,515,90,16,0,315,2,114616715,989,0.86287589
BIHAR,2018-01-12,54,663,92,22,2,212,4,116221350,1049,0.902588036
BIHAR,2019-01-12,61,752,93,26,1,200,3,117848448,1136,0.963949903
JHARKHAND,2001-01-01,47,23,18,25,0,40,0,27679612,154,0.55636618
JHARKHAND,2002-01-01,66,15,23,34,0,49,3,28169541,191,0.678037317
JHARKHAND,2003-01-01,59,22,22,35,0,47,0,28668142,185,0.645315626
JHARKHAND,2004-01-01,66,15,23,34,0,49,3,29175568,191,0.654657349
JHARKHAND,2005-01-01,63,24,21,24,3,49,0,29691976,185,0.623063955
JHARKHAND,2006-01-01,67,34,23,34,4,56,0,30217524,218,0.721435681
JHARKHAND,2007-01-01,71,44,25,28,1,67,0,30752374,238,0.77392399
JHARKHAND,2008-01-01,66,42,22,23,2,71,3,31296691,228,0.728511522
JHARKHAND,2009-01-01,60,43,25,23,7,59,0,31850642,217,0.681304948
JHARKHAND,2010-01-01,64,58,23,20,1,54,1,32414399,222,0.684880815
JHARKHAND,2011-01-01,65,55,24,0,1,55,1,32988134,201,0.609310002
JHARKHAND,2012-01-01,68,66,25,24,1,105,1,33449967,289,0.863976936
JHARKHAND,2013-01-01,100,77,26,44,2,174,1,33918267,423,1.247115603
JHARKHAND,2014-01-01,88,74,128,37,10,122,1,34393123,458,1.331661565
JHARKHAND,2015-01-01,88,78,22,70,44,138,0,34874626,440,1.261662276
JHARKHAND,2016-01-01,92,58,23,56,31,84,0,35362871,344,0.972771696
JHARKHAND,2017-01-01,76,86,21,62,9,83,0,35857951,337,0.939819456
JHARKHAND,2018-01-01,91,85,21,115,3,86,1,36359963,401,1.102861408
JHARKHAND,2019-01-01,118,84,25,137,1,119,0,36869002,484,1.312755903
JHARKHAND,2001-01-02,47,23,18,25,0,40,0,27720439,154,0.555546757
JHARKHAND,2002-01-02,66,15,23,34,0,49,3,28211091,191,0.677038687
JHARKHAND,2003-01-02,59,22,22,35,0,47,0,28710428,185,0.644365176
JHARKHAND,2004-01-02,66,15,23,34,0,49,3,29218602,191,0.653693151
JHARKHAND,2005-01-02,63,24,21,24,3,49,0,29735772,185,0.622146282
JHARKHAND,2006-01-02,67,34,23,34,4,56,0,30262095,218,0.720373127
JHARKHAND,2007-01-02,71,44,25,28,1,67,0,30797734,238,0.772784128
JHARKHAND,2008-01-02,66,42,22,23,2,71,3,31342854,228,0.727438541
JHARKHAND,2009-01-02,60,43,25,23,7,59,0,31897622,217,0.680301497
JHARKHAND,2010-01-02,64,58,23,20,1,54,1,32462210,222,0.683872109
JHARKHAND,2011-01-02,65,55,24,0,1,55,1,33036791,201,0.608412603
JHARKHAND,2012-01-02,68,66,25,24,1,105,1,33489003,289,0.862969853
JHARKHAND,2013-01-02,100,77,26,44,2,174,1,33957850,423,1.245661901
JHARKHAND,2014-01-02,88,74,128,37,10,122,1,34433260,458,1.330109319
JHARKHAND,2015-01-02,88,78,22,70,44,138,0,34915325,440,1.260191621
JHARKHAND,2016-01-02,92,58,23,56,31,84,0,35404139,344,0.971637808
JHARKHAND,2017-01-02,76,86,21,62,9,83,0,35899797,337,0.938723971
JHARKHAND,2018-01-02,91,85,21,115,3,86,1,36402395,401,1.101575872
JHARKHAND,2019-01-02,118,84,25,137,1,119,0,36912028,484,1.311225707
JHARKHAND,2001-01-03,47,23,18,25,0,40,0,27761327,154,0.554728526
JHARKHAND,2002-01-03,66,15,23,34,0,49,3,28252702,191,0.676041534
JHARKHAND,2003-01-03,59,22,22,35,0,47,0,28752775,185,0.643416157
JHARKHAND,2004-01-03,66,15,23,34,0,49,3,29261699,191,0.652730383
JHARKHAND,2005-01-03,63,24,21,24,3,49,0,29779632,185,0.621229974
JHARKHAND,2006-01-03,67,34,23,34,4,56,0,30306731,218,0.719312155
JHARKHAND,2007-01-03,71,44,25,28,1,67,0,30843160,238,0.771645966
JHARKHAND,2008-01-03,66,42,22,23,2,71,3,31389084,228,0.726367166
JHARKHAND,2009-01-03,60,43,25,23,7,59,0,31944671,217,0.67929953
JHARKHAND,2010-01-03,64,58,23,20,1,54,1,32510092,222,0.682864878
JHARKHAND,2011-01-03,65,55,24,0,1,55,1,33085521,201,0.607516502
JHARKHAND,2012-01-03,68,66,25,24,1,105,1,33528085,289,0.861963933
JHARKHAND,2013-01-03,100,77,26,44,2,174,1,33997478,423,1.244209938
JHARKHAND,2014-01-03,88,74,128,37,10,122,1,34473443,458,1.328558914
JHARKHAND,2015-01-03,88,78,22,70,44,138,0,34956071,440,1.258722698
JHARKHAND,2016-01-03,92,58,23,56,31,84,0,35445456,344,0.970505218
JHARKHAND,2017-01-03,76,86,21,62,9,83,0,35941692,337,0.937629759
JHARKHAND,2018-01-03,91,85,21,115,3,86,1,36444877,401,1.100291819
JHARKHAND,2019-01-03,118,84,25,137,1,119,0,36955104,484,1.309697302
JHARKHAND,2001-01-04,47,23,18,25,0,40,0,27802275,154,0.553911505
JHARKHAND,2002-01-04,66,15,23,34,0,49,3,28294375,191,0.675045835
JHARKHAND,2003-01-04,59,22,22,35,0,47,0,28795186,185,0.642468502
JHARKHAND,2004-01-04,66,15,23,34,0,49,3,29304860,191,0.651769024
JHARKHAND,2005-01-04,63,24,21,24,3,49,0,29823557,185,0.620315008
JHARKHAND,2006-01-04,67,34,23,34,4,56,0,30351434,218,0.718252719
JHARKHAND,2007-01-04,71,44,25,28,1,67,0,30888654,238,0.770509456
JHARKHAND,2008-01-04,66,42,22,23,2,71,3,31435383,228,0.72529735
JHARKHAND,2009-01-04,60,43,25,23,7,59,0,31991789,217,0.678299047
JHARKHAND,2010-01-04,64,58,23,20,1,54,1,32558044,222,0.681859144
JHARKHAND,2011-01-04,65,55,24,0,1,55,1,33134322,201,0.606621738
JHARKHAND,2012-01-04,68,66,25,24,1,105,1,33567212,289,0.8609592
JHARKHAND,2013-01-04,100,77,26,44,2,174,1,34037153,423,1.24275964
JHARKHAND,2014-01-04,88,74,128,37,10,122,1,34513674,458,1.327010274
JHARKHAND,2015-01-04,88,78,22,70,44,138,0,34996865,440,1.257255471
JHARKHAND,2016-01-04,92,58,23,56,31,84,0,35486821,344,0.969373954
JHARKHAND,2017-01-04,76,86,21,62,9,83,0,35983636,337,0.936536819
JHARKHAND,2018-01-04,91,85,21,115,3,86,1,36487408,401,1.09900928
JHARKHAND,2019-01-04,118,84,25,137,1,119,0,36998231,484,1.308170653
JHARKHAND,2001-01-05,47,23,18,25,0,40,0,27843283,154,0.553095696
JHARKHAND,2002-01-05,66,15,23,34,0,49,3,28336109,191,0.674051614
JHARKHAND,2003-01-05,59,22,22,35,0,47,0,28837659,185,0.641522254
JHARKHAND,2004-01-05,66,15,23,34,0,49,3,29348085,191,0.650809073
JHARKHAND,2005-01-05,63,24,21,24,3,49,0,29867547,185,0.619401386
JHARKHAND,2006-01-05,67,34,23,34,4,56,0,30396202,218,0.717194865
JHARKHAND,2007-01-05,71,44,25,28,1,67,0,30934215,238,0.769374623
JHARKHAND,2008-01-05,66,42,22,23,2,71,3,31481750,228,0.724229117
JHARKHAND,2009-01-05,60,43,25,23,7,59,0,32038977,217,0.677300027
JHARKHAND,2010-01-05,64,58,23,20,1,54,1,32606067,222,0.680854885
JHARKHAND,2011-01-05,65,55,24,0,1,55,1,33183195,201,0.605728291
JHARKHAND,2012-01-05,68,66,25,24,1,105,1,33606385,289,0.85995563
JHARKHAND,2013-01-05,100,77,26,44,2,174,1,34076875,423,1.241311006
JHARKHAND,2014-01-05,88,74,128,37,10,122,1,34553951,458,1.325463476
JHARKHAND,2015-01-05,88,78,22,70,44,138,0,35037706,440,1.255789977
JHARKHAND,2016-01-05,92,58,23,56,31,84,0,35528234,344,0.968244017
JHARKHAND,2017-01-05,76,86,21,62,9,83,0,36025629,337,0.935445152
JHARKHAND,2018-01-05,91,85,21,115,3,86,1,36529989,401,1.097728225
JHARKHAND,2019-01-05,118,84,25,137,1,119,0,37041408,484,1.306645795
JHARKHAND,2001-01-06,47,23,18,25,0,40,0,27884352,154,0.552281079
JHARKHAND,2002-01-06,66,15,23,34,0,49,3,28377905,191,0.673058846
JHARKHAND,2003-01-06,59,22,22,35,0,47,0,28880194,185,0.640577414
JHARKHAND,2004-01-06,66,15,23,34,0,49,3,29391374,191,0.649850531
JHARKHAND,2005-01-06,63,24,21,24,3,49,0,29911601,185,0.618489127
JHARKHAND,2006-01-06,67,34,23,34,4,56,0,30441037,218,0.716138547
JHARKHAND,2007-01-06,71,44,25,28,1,67,0,30979843,238,0.768241466
JHARKHAND,2008-01-06,66,42,22,23,2,71,3,31528186,228,0.723162443
JHARKHAND,2009-01-06,60,43,25,23,7,59,0,32086234,217,0.676302492
JHARKHAND,2010-01-06,64,58,23,20,1,54,1,32654161,222,0.679852102
JHARKHAND,2011-01-06,65,55,24,0,1,55,1,33232140,201,0.604836162
JHARKHAND,2012-01-06,68,66,25,24,1,105,1,33645604,289,0.858953223
JHARKHAND,2013-01-06,100,77,26,44,2,174,1,34116643,423,1.239864075
JHARKHAND,2014-01-06,88,74,128,37,10,122,1,34594276,458,1.323918442
JHARKHAND,2015-01-06,88,78,22,70,44,138,0,35078595,440,1.254326178
JHARKHAND,2016-01-06,92,58,23,56,31,84,0,35569696,344,0.967115378
JHARKHAND,2017-01-06,76,86,21,62,9,83,0,36067671,337,0.934354758
JHARKHAND,2018-01-06,91,85,21,115,3,86,1,36572619,401,1.096448685
JHARKHAND,2019-01-06,118,84,25,137,1,119,0,37084635,484,1.305122728
JHARKHAND,2001-01-07,47,23,18,25,0,40,0,27925482,154,0.551467652
JHARKHAND,2002-01-07,66,15,23,34,0,49,3,28419763,191,0.672067533
JHARKHAND,2003-01-07,59,22,22,35,0,47,0,28922792,185,0.639633961
JHARKHAND,2004-01-07,66,15,23,34,0,49,3,29434726,191,0.648893419
JHARKHAND,2005-01-07,63,24,21,24,3,49,0,29955721,185,0.617578191
JHARKHAND,2006-01-07,67,34,23,34,4,56,0,30485937,218,0.715083811
JHARKHAND,2007-01-07,71,44,25,28,1,67,0,31025538,238,0.767109985
JHARKHAND,2008-01-07,66,42,22,23,2,71,3,31574690,228,0.722097351
